5.388916100764169e-19,2.456458557561824e-19,-3.4635688111311735e-20,-9.589400439192288e-09,-3.83299739254098e-06,-1.4970763536242264e-05,-2.1686022446774506e-05,-2.3227369107493376e-05,-2.033981922617807e-05,-1.3439890333238917e-05,-7.610568876410658e-06,-8.314260006857606e-06,-6.756424955893453e-06,-9.084164542530998e-07,-6.430423109386984e-06,-1.416432446045008e-05,-1.6120722312543085e-05,-1.5796440712445405e-05,-9.398403073529632e-06,-6.135854369958223e-06,-3.6545510970320294e-06,-3.0573823027211364e-06,-2.3434309031588866e-07,-1.2910310372488848e-06,-5.345769042304582e-07,9.067444651155131e-26,-1.5668807486773013e-25,-9.469434223669867e-26,-8.218020734301787e-26,-3.526065259097636e-08,-1.4255660954354083e-06,-9.669975384728894e-06,-3.7875915827396815e-05,-9.947726362823142e-05,-0.00015338719753748417,-0.00019321031009681346,-0.0001986773060217918,-0.0001840134075779564,-0.00014577722144551173,-0.00010189809148902082,-8.896322597430243e-05,-6.983261915225206e-05,-0.00010775599940964291,-0.00012488762059838853,-0.00013133951650593666,-0.00016848186865692745,-0.0001611661861839106,-9.727555198733057e-05,-4.195165616399211e-05,-4.706449878653403e-06,-6.768427425621656e-06,-6.783123958263945e-06,-1.4545373294933058e-05,-1.608422116437137e-05,-2.0856570554565617e-06,-1.6387728965637942e-08,0.0,-2.2558829894877477e-06,-3.489946157730457e-05,-0.0001215475105638626,-0.0002621666688971496,-0.00034891661471868216,-0.00021880936440366595,3.356504410972842e-05,0.00020395328708483753,0.0003103038242796186,0.0005234841072469867,0.0007706877030520372,0.0010354049752448146,0.0015844143411017863,0.002185671927266837,0.0028089134556255847,0.003322588246636638,0.0036697370686126383,0.004127073771239944,0.0045867087298701705,0.0046810327210752055,0.004202907339544967,0.0031069951980027925,0.0017516751101027863,0.000520256801696094,-6.173027309847114e-05,-2.316919368448727e-05,-3.310321251058867e-06,0.0,-9.65404908148311e-06,-8.48010353968461e-05,2.1868321285871844e-05,0.00042980162440617596,0.0013384793452640164,0.0028087505266419406,0.004503743004996491,0.005997241380863531,0.007235734500934467,0.008882368654245076,0.010951253538619634,0.013691775402419833,0.017495113410910007,0.021450499338771717,0.02562004194203323,0.02920348206256511,0.03180903787355476,0.03304976513573457,0.03232886019525672,0.028765443896116613,0.022889512330197852,0.015759814394289418,0.008640529800978267,0.0031315898688595105,0.00018830988088445094,-5.7217523327072586e-05,-3.913787052341161e-06,-1.4129523286058066e-08,-1.5562874559967476e-05,-9.364072068388024e-05,0.00039969527052405735,0.0018192853121979326,0.004369130622795069,0.007921629611666177,0.012291065130544374,0.01667537774388744,0.021162654520878232,0.026828000283991855,0.03297788209361371,0.040033040582189414,0.04816287300589535,0.05608496546618207,0.06373608118893138,0.07007302644363118,0.07445686288609146,0.07551216371616164,0.0717817792986041,0.06206953352017357,0.047689737900121654,0.031882868386256376,0.016856743010648087,0.005563112498048215,0.00018896703514353533,-0.00010675818671801815,-9.241065800295963e-07,-1.780319934043315e-06,-2.676865430596272e-05,-0.00018177303950459508,0.0005581326153417751,0.0028677277944530013,0.007226931987865902,0.013456262982217046,0.02151290556192968,0.030495137914280532,0.039919375567276046,0.05119411000178986,0.06201598247641654,0.07253742970296073,0.08304449221525351,0.09230235512985235,0.10036983578109378,0.10656796529129749,0.11039291033549362,0.11004536861985693,0.10381193165513301,0.08986833771710406,0.0690865561974594,0.04517118910851595,0.022058839090697273,0.005510750319751306,-0.0010070458564504423,-0.0002138389337661114,-1.7150346094580879e-06,-3.5182512982284617e-06,-6.059684313157417e-05,-0.0005036937172770859,0.00016292167660093222,0.0029735213243204865,0.00881723315508295,0.017941386646678163,0.030132442295822483,0.04400312399683839,0.05817450291472894,0.07352944603311024,0.08643671803039105,0.09743552154915554,0.10645997951600289,0.11285748177526544,0.11723557099622801,0.11998270804399672,0.12079456756524493,0.11854285300361773,0.11152922411714847,0.09735255449344078,0.07507714856893108,0.047860138832024446,0.02058330145840501,0.0014782106106547704,-0.0035855633992667875,-0.0004004455044010898,0.0,-3.5323808215145162e-06,-0.00010679787989951217,-0.0009927509432190412,-0.0008298100456751841,0.0021350930922758708,0.009619513936430674,0.021463279745406936,0.037365985654614756,0.05506817711691776,0.0716397499490059,0.08744255469109206,0.09876363374282462,0.10659985748436061,0.11078893584225408,0.11138954525898923,0.10916581325113936,0.10603247168219711,0.10267717029989218,0.0992794947745987,0.09352850157787944,0.08274515203484141,0.06435534322499711,0.03975307674442397,0.013047352756172057,-0.005456349092932209,-0.007004029570160474,-0.000614338575231994,0.0,-2.938940843500075e-06,-0.00013848567255690325,-0.0015785443160062503,-0.0017619452407763479,0.0018268150595534822,0.011098356969935125,0.025036627982699424,0.043036560947087854,0.06131697744567991,0.07618224184589396,0.08838535749964646,0.09503687675257545,0.09756888158556501,0.09578278168277628,0.08997580124876708,0.08102729132569689,0.07193962657225325,0.06449590085638116,0.060485458440476425,0.05786270202118768,0.053530261528366534,0.042697853450183065,0.024701931210584106,0.002424949897282761,-0.013149331839684003,-0.01045279696575023,-0.0008008022093570208,-2.222816557071408e-06,-1.1586209094567633e-06,-0.00017528713067576786,-0.0022070964754400935,-0.002583868345110925,0.0022081897704120976,0.013369921367321265,0.028963026353307306,0.04674328076652246,0.062100610738022845,0.07196044951775618,0.07736406430325017,0.0782674881605789,0.07601998325302563,0.06962367459626403,0.05932406105885743,0.045525548305981337,0.03182398073177724,0.021353833863939308,0.01841566571504076,0.02048012754479454,0.02389141896033171,0.0218807754456541,0.01130427230260296,-0.0062805161264348295,-0.019195979240840533,-0.01303738594214639,-0.0009323179367294763,-1.0200498673761607e-06,-4.238856985817415e-08,-0.00022876565595842427,-0.00284819340403902,-0.0032525564941050253,0.0032583220835041005,0.017255827410151296,0.03446717034553303,0.0503480247679037,0.060003928146701226,0.061884214863260345,0.05869417625307478,0.053540214587183686,0.047252984418053534,0.0379765354716916,0.024792790839437574,0.008213421337089853,-0.00768280271473618,-0.018080883303193008,-0.017842585923374003,-0.008987564950400716,0.0028541874510012552,0.008877256007423262,0.004110429301121812,-0.010021568976481357,-0.02155512683184282,-0.014192044429502143,-0.0009773234907091912,0.0,0.0,-0.0002773238400237196,-0.003742700702894503,-0.004694427340093277,0.0034184518064183248,0.01981593716829777,0.03736747402780909,0.04994497304876926,0.05306940326896824,0.047588504325989656,0.03718357835118016,0.027612164299658667,0.01850380526811119,0.007875848756528315,-0.006353238599820774,-0.02315694929845765,-0.037281360652365494,-0.04322866127903859,-0.03714974532243368,-0.0219704480062473,-0.00443673727514905,0.005722287040835869,0.002953211693881428,-0.010491917288086742,-0.022216247711573763,-0.014715138988504309,-0.0010041274282677792,0.0,0.0,-0.0003904364605430097,-0.005340298725947381,-0.00737828911800664,0.002218412250494323,0.019849237033295716,0.03609653832937039,0.04403872952188841,0.040463524304031856,0.02879022448022193,0.01309095520681965,-5.597813580514976e-05,-0.011506877932941358,-0.02345746564950366,-0.03696869089579498,-0.05000680170062833,-0.05760919852065004,-0.05545404148352895,-0.04244017372841928,-0.02251937989020915,-0.002346477998992783,0.00880043849183142,0.005527844261327875,-0.008944292412027578,-0.021548711848518535,-0.01454168997143547,-0.0009818267748617107,-3.518893458812277e-08,0.0,-0.0005385237124249245,-0.0074113632367991044,-0.010482321986034977,-2.505097127454963e-05,0.01782725640508294,0.031280242276885376,0.033919996494599446,0.024274069795427754,0.007549542370022676,-0.011643345318388728,-0.026254547306952147,-0.03788479920855199,-0.04805913052681036,-0.05655621483457603,-0.062069956744513724,-0.06106777429848601,-0.051393567265378776,-0.03385528383082004,-0.012491734523961994,0.007121796119643915,0.0163858206599363,0.010795461521166557,-0.00558677197590493,-0.01934119541229907,-0.01328452984454398,-0.0008645722584929991,0.0,-4.1011759220034375e-07,-0.0006979962975387378,-0.009227488183621506,-0.013223272382657029,-0.0021789588622547714,0.014929121341248143,0.02500726227362387,0.022832369211539173,0.00910422103530005,-0.010446222162577073,-0.030251704159971603,-0.043090526428298824,-0.05081737290553418,-0.05506751174319697,-0.056777829230832834,-0.054899563626205614,-0.047501846351302196,-0.033884698112349086,-0.015371260471657773,0.004831702135017527,0.021448346558697075,0.026821506533948578,0.017939054096357272,-0.0007324679722883318,-0.015431094575849971,-0.011048528326557299,-0.0007304017476718782,-2.6178390267570027e-06,-3.0277686766528764e-06,-0.000810385231340003,-0.010619484144729779,-0.015097220781428305,-0.0036967130636922363,0.012566564622417061,0.02005218155774524,0.014718300007542888,-0.0012422387952507807,-0.02035067931270977,-0.03659504198051817,-0.04425461810015348,-0.045392790261256484,-0.0431557286466816,-0.03934261304835882,-0.03377264830546024,-0.024592674925870264,-0.011082690660288578,0.005673968876480768,0.02300653598979343,0.03566670036840384,0.03648237121161867,0.024138166707985794,0.003820670597423273,-0.011378131360053936,-0.008762459618185597,-0.0005812576734281663,-3.852321388132172e-06,-2.658036493101313e-06,-0.0009000260873287722,-0.0116895495184663,-0.01656426351928153,-0.005467976159329056,0.009911621174051146,0.01595752991931958,0.010038819274509255,-0.004639692535119417,-0.019263805273664118,-0.028465066855441097,-0.028907451120264792,-0.024361350692761168,-0.01850888560498572,-0.013755510186997236,-0.009315812217241851,-0.0021705041916627245,0.008905285562601152,0.023039387440197054,0.036862810916002915,0.04560065570421474,0.042719420440197046,0.027937287850674522,0.007122269197119548,-0.007682491403985999,-0.006671960861023097,-0.00046766931887641533,-3.576615620647035e-06,-2.3285642482972263e-06,-0.0009636159429918541,-0.012037634088023713,-0.0175794383230205,-0.0074454310124072755,0.007030787487461244,0.013473271771241994,0.010534795375095359,0.0017408247401660398,-0.0053585857291465295,-0.007018435329458871,-0.002681187005100918,0.003403943279238555,0.007770326766657722,0.009872164315589772,0.011826776878581486,0.01651840797391462,0.02495318077714048,0.03620839599588332,0.046832360694538645,0.05169199295846804,0.04543586226635554,0.029405435850082918,0.009120553222743247,-0.00472308481080224,-0.00499144233355395,-0.00036150810417975393,-3.1875576655982075e-06,-3.314684832032208e-07,-0.0009259268465858979,-0.011787550893757586,-0.01814310889041564,-0.009060007692182397,0.005808705364893261,0.01587555942381848,0.019384996484659956,0.018687091456707595,0.01909625340176509,0.021778640892971223,0.026459417046685457,0.030275907369415066,0.031577660916325204,0.031340557142976906,0.031604908150994,0.034207812079470684,0.03996211824168416,0.04841169394640519,0.05547981399612882,0.056736836470834696,0.04807602051424492,0.031479390694107004,0.012081304849253746,-0.001434519347302649,-0.003255205736496556,-0.00027531861316598314,-2.825904657211612e-07,-1.2745321586677772e-08,-0.0008016269708853,-0.011071670804980753,-0.01694590580808957,-0.007353241962756544,0.009893238112764935,0.025153581616105987,0.035777359137183974,0.04242558171371174,0.047369229116566366,0.05119264229908839,0.05385560699957277,0.05485165027080101,0.05388296135637941,0.052124851954172075,0.05115387665204472,0.05200674298690393,0.05495542868510243,0.05975470459093889,0.06321512721617552,0.06127301403116722,0.05094640710657143,0.034547733763572265,0.016266700247968984,0.0027708840413334873,-0.0011350787097359199,-0.0001532427104396143,0.0,-2.5490643173355545e-08,-0.0006520799348560661,-0.009397756643166064,-0.013194304971423189,-0.0021326715277950373,0.01764501336189167,0.037063045890691905,0.05299900009820313,0.06414520263295236,0.07108111036467762,0.07433462168898755,0.07471678156877792,0.07342243357748644,0.07083905042199011,0.06827029206156358,0.06650132473482974,0.06560193826493575,0.06584836126374909,0.06708861773530826,0.06683910616518586,0.06192420837307334,0.050791668788132335,0.035611784501325766,0.01903498522297184,0.006085599507010439,0.000521542903332647,-6.032544378891804e-05,0.0,-3.3390054343431705e-07,-0.0004889584144416169,-0.00652517179239122,-0.007564954966478133,0.004180728576337887,0.024342120253038144,0.044847320556225076,0.06222227536977213,0.0742674005846013,0.08103700049268919,0.08330583584688084,0.08222834786391617,0.07945424338051373,0.07606992081076888,0.07306659009129438,0.07040159761537157,0.0680015365694086,0.0659975461162575,0.06441992104405368,0.06171661527789376,0.05569270271034187,0.0454740435219144,0.03254202395296051,0.018707061023734994,0.007480837389430625,0.001401838993468984,-1.1221524307163723e-05,0.0,-1.7150346094580879e-06,-0.00030977015269835354,-0.003753678751831522,-0.0025730801470348645,0.007967189114979727,0.025338008866505675,0.043059476882676785,0.057931010588361274,0.06809623344697764,0.07322985007342135,0.07432785013466642,0.07262202083547292,0.06951738794832787,0.06620803098461629,0.0632157734632856,0.060180501978442276,0.05706903111930045,0.0539719507366443,0.051523945340054736,0.04870908476227283,0.043601029458555894,0.03543863383226142,0.02572899077346513,0.015538530054051853,0.006941752890050755,0.0015570658856810648,1.0905722653193242e-05,0.0,-1.9993029338078285e-06,-0.00015885548694131877,-0.0017881152533262968,-0.0005124254984575968,0.006568635887049126,0.018003378817737347,0.029999694675767907,0.0398859283755164,0.04643288867086328,0.049249459318866554,0.04936080077228915,0.04774662310133441,0.04540651214307111,0.04297296883921374,0.040707578286359826,0.03823572149500819,0.03574367791338481,0.033378976491603894,0.03179520412573468,0.030138785635551113,0.027007488287224893,0.022000979085047504,0.01599234547700587,0.009895278711992563,0.004627533823991413,0.0011050832390120163,1.4649705086627056e-05,0.0,-3.556137185543438e-06,-8.440783036516398e-05,-0.0009219407142613268,-0.0007268951898613094,0.002035673922922574,0.007097465157984825,0.012552927467949736,0.016818765359136453,0.01945103105623121,0.020043646646372842,0.01943733897194343,0.01838690348822202,0.017328966845180534,0.016326690864734907,0.015253870092605475,0.014203994437277032,0.013268633123368786,0.012653517806770969,0.012240790667034821,0.011753945987010923,0.01067150349559281,0.008753353561413168,0.006337670484348955,0.003951709684930111,0.0019672954982831135,0.0004553726814190963,4.05285006886013e-06,0.0,-2.0812415786360183e-06,-3.473512229879796e-05,-0.00040577902174405295,-0.0008948957960396015,-0.000764639010632815,0.00023160757911958366,0.0013823080939877204,0.0022186080298486135,0.002772904535555146,0.0028506364418633395,0.0026439410147584986,0.002354090433541537,0.0021137814063856715,0.0019324453447253534,0.0017360322196028925,0.001578329303492056,0.0014211758224014184,0.0014391938580899028,0.001490807196760029,0.0015195480868619795,0.0015003453773976987,0.0013185198950214402,0.0009719293199323097,0.000621652360766448,0.0003140435555307556,5.0940091010962394e-05,-4.886071605649466e-06,0.0,-1.6387728965637942e-08,-4.067413704183158e-06,-3.045081041679638e-05,-9.80610192098573e-05,-0.0001715155000231731,-0.0001954364167882946,-0.00018347316165583208,-0.00014429146190182376,-0.00010565395402414043,-8.707121929428249e-05,-7.317367019864989e-05,-7.174308278399912e-05,-6.772248660908866e-05,-7.276157422469808e-05,-8.036304207063017e-05,-7.749273960395131e-05,-8.875799261374698e-05,-7.743919768260567e-05,-5.385409040482935e-05,-3.898913392945501e-05,-2.875761455829902e-05,-1.453362784239835e-05,-6.97464881778868e-06,-1.1545540900762406e-05,-5.109042066042176e-06,-3.827341717813358e-06,-6.495555031139627e-07,0.0,0.0,0.0,0.0,-1.8384219529452196e-06,-5.792481693478603e-06,-1.605281462957677e-06,-2.0411710274720816e-07,-3.000781929931965e-06,-8.091794166189802e-07,-2.093267591618058e-06,-1.0550830353331871e-07,-1.962298067535188e-10,-1.5812445827383238e-08,-2.291842787961646e-07,-2.2670521257657196e-07,-1.9017982997113975e-07,-4.62599586416287e-08,-3.4786891922144845e-07,0.0,0.0,0.0,-8.463981269011585e-07,-5.580431064545936e-08,0.0,0.0,0.0,0.0,0.0
